Product_ID,Product_Name,Brand,Model,Category,Market_Price,Purchase_Amount,Discount_Applied,Rating,Feedback,Customer_ID,Age,Gender,City,Purchase_Date,Payment_Method,Repeat_Customer,Competitor_Name,Competitor_Model,Competitor_Price,Competitor_Rating,Promotion_Competitor,Market_Share,Competitor_Feedback,Feedback_Sentiment,Feedback_Score,Competitor_Sentiment,Competitor_Score
PRD22931,Dress,Nike,Nike Sportswear Dress,Electronics,184.3,173.13,No,4.3,Durable product,11b63140-79a6-45d7-8e1d-6dd2f8c5e2b0,49,Male,East Kimberly,2024-09-06,Cash on Delivery,No,H&M,Smocked Dress,60,3.9,Yes,10,Slow delivery,POSITIVE,0.9998296499252319,NEGATIVE,0.9997106194496155
PRD44195,Shampoo,Dove,Hair Fall Rescue,Beauty,411.18,353.19,Yes,4.2,Satisfied customer,bd03e59a-16ce-4c9a-9e49-d08715d25214,48,Female,New Leslie,2024-09-03,Cash on Delivery,No,Pantene,Pro-V,110,4.4,No,40,Slow delivery,POSITIVE,0.9997509121894836,NEGATIVE,0.9997106194496155
PRD36809,Perfume,Nivea,Men Cool Kick Deodorant,Beauty,565.08,457.11,Yes,3.8,Satisfied customer,8841afeb-44a2-4a71-b1bc-3eb4c4d3aaac,20,Female,South Brooke,2024-08-01,UPI,No,MarketBrand,Perfume Pro Series,70,3.6,Yes,10,Satisfied customer,POSITIVE,0.9997509121894836,POSITIVE,0.9997509121894836
PRD26795,Jacket,Levi's,Type III Sherpa Trucker,Clothing,14.34,12.62,Yes,4.3,Durable product,fa4a57ec-4e85-4ddc-a300-46e3eeb89f89,27,Other,Woodburgh,2024-11-07,Credit Card,No,The North Face,ThermoBall,60,3.8,Yes,30,Slow delivery,POSITIVE,0.9998296499252319,NEGATIVE,0.9997106194496155
PRD02270,Jacket,Levi's,Original Trucker Jacket,Clothing,579.37,464.78,No,4.4,Usability issue,0fbe71fe-eb54-4b0c-a1eb-e252eaaf9707,60,Male,Williamshaven,2024-04-01,Debit Card,No,The North Face,ThermoBall,50,4.1,No,20,Low quality,NEGATIVE,0.8492327928543091,NEGATIVE,0.9997710585594177
PRD23692,Face Cream,Sephora,Sephora Super Hydrator,Beauty,128.71,122.34,Yes,4.2,Value for money (positive),87042e2e-f779-4362-8f58-0322e9a5bbe5,39,Other,East Justinville,2024-02-28,Debit Card,Yes,Olay,Total Effects,60,3.4,Yes,20,Satisfied customer,POSITIVE,0.9998134970664978,POSITIVE,0.9997509121894836
PRD28538,Sofa Cover,Panasonic,CozyFit Sofa Cover,Electronics,494.64,439.66,No,4.2,Packaging issue,bb91b765-46b4-4f2e-b4ef-5eb2510ae10e,58,Female,Jamesberg,2024-08-06,Debit Card,Yes,H&M Home,Linen Blend Cover,70,4.2,Yes,20,Packaging issue,NEGATIVE,0.9910193085670471,NEGATIVE,0.9910193085670471
PRD02446,Jeans,Nike,Nike Denim Relaxed,Electronics,229.93,205.48,No,3.8,Slow delivery,e7a9ec84-88df-4deb-923e-14891abddc00,34,Female,South Belindashire,2024-05-08,Cash on Delivery,No,Wrangler,Texas,60,3.5,No,30,Satisfied customer,NEGATIVE,0.9997106194496155,POSITIVE,0.9997509121894836
PRD23183,Shampoo,L'Oreal,Dream Lengths,Beauty,372.28,322.37,No,3.5,Packaging issue,0718a30c-5270-440e-b5a1-448ceb861285,30,Other,Port Susan,2024-07-20,Cash on Delivery,Yes,Tresemme,Botanique,70,3.6,Yes,30,Heating problem,NEGATIVE,0.9910193085670471,NEGATIVE,0.9961709380149841
PRD24070,Dress,Levi's,Levi's Utility Dress,Electronics,589.38,488.91,Yes,3.6,Packaging issue,3c6e7220-01da-4d70-83a0-edf55c0baee2,18,Female,Haydenchester,2024-05-30,Debit Card,Yes,Nike,Sportswear Dress,60,3.5,Yes,30,Satisfied customer,NEGATIVE,0.9910193085670471,POSITIVE,0.9997509121894836
PRD21848,Sofa Cover,Panasonic,CozyFit Sofa Cover,Electronics,104.87,89.87,Yes,3.8,Satisfied customer,6e68cd44-e443-408b-b3d5-41b5b8f14123,57,Female,Michaelbury,2024-09-29,Cash on Delivery,Yes,SureFit,Deluxe Sofa Slipcover,50,3.4,No,30,Value for money (positive),POSITIVE,0.9997509121894836,POSITIVE,0.9998134970664978
PRD24758,Cookware,Whirlpool,Whirlpool Ceramic Cook Set,Electronics,354.4,334.62,Yes,3.9,Packaging issue,489b885d-3d9e-4759-8efd-b958d16b333c,21,Female,Lake Rogerburgh,2024-03-14,Credit Card,Yes,Philips,Viva Airfryer,50,3.9,No,20,Packaging issue,NEGATIVE,0.9910193085670471,NEGATIVE,0.9910193085670471
PRD17984,Perfume,Dove,Go Fresh Body Spray,Beauty,121.18,107.97,No,4.1,Satisfied customer,6fd9ab01-7449-468e-baca-efa3f78b5f01,19,Male,West Williamstad,2024-08-27,Debit Card,Yes,MarketBrand,Perfume Pro Series,110,3.5,No,30,Satisfied customer,POSITIVE,0.9997509121894836,POSITIVE,0.9997509121894836
PRD19304,T-Shirt,Nike,Pro Dri-FIT Tee,Clothing,555.18,464.16,Yes,3.8,Usability issue,8e5b99e6-9f18-4620-a8bd-c370743206ab,43,Female,South Jackie,2024-06-23,Debit Card,No,Puma,Run Favorite Tee,60,3.9,Yes,10,Damaged item,NEGATIVE,0.8492327928543091,NEGATIVE,0.9996194839477539
PRD18277,Smartwatch,LG,LG Health Watch Pro,Electronics,36.44,29.3,Yes,4.4,Heating problem,b543ac83-44cc-43a3-a3d8-91c3e98c1912,25,Other,Michellechester,2024-09-25,Cash on Delivery,No,Apple,Watch Ultra,60,4.3,No,30,Satisfied customer,NEGATIVE,0.9961709380149841,POSITIVE,0.9997509121894836
PRD47516,Jeans,Adidas,Adidas Denim Tapered,Electronics,495.06,417.08,Yes,3.6,Value for money (positive),620839ca-a5b4-41ac-8e70-e75f1392d3c7,40,Other,Matthewside,2024-11-13,Credit Card,No,Lee,Rider,80,3.4,No,40,Low quality,POSITIVE,0.9998134970664978,NEGATIVE,0.9997710585594177
PRD05408,Jeans,Levi's,511 Slim,Electronics,72.46,67.53,Yes,3.5,Usability issue,b3b0982d-f7b6-457a-9d86-0cf4723fbf23,58,Female,Crystalborough,2025-01-24,Debit Card,No,Wrangler,Texas,50,2.9,No,10,Durable product,NEGATIVE,0.8492327928543091,POSITIVE,0.9998296499252319
PRD02349,T-Shirt,Adidas,Own The Run Tee,Clothing,456.9,402.94,No,4.3,Damaged item,10a1f0d6-8755-474f-a271-df16fac10a30,31,Male,Lake Teresa,2024-07-27,UPI,Yes,Under Armour,Iso-Chill Tee,80,4.4,No,42,Satisfied customer,NEGATIVE,0.9996194839477539,POSITIVE,0.9997509121894836
PRD26361,Face Cream,Sephora,Sephora All Day Hydrator,Beauty,115.84,105.68,Yes,3.5,Heating problem,c3c85ef0-5b06-4d62-a698-86b01a9ed085,54,Male,Joshuamouth,2024-09-05,Cash on Delivery,No,Garnier,Wrinkle Lift,60,3.9,Yes,20,Packaging issue,NEGATIVE,0.9961709380149841,NEGATIVE,0.9910193085670471
PRD45209,Cookware,Whirlpool,Whirlpool Ceramic Cook Set,Electronics,502.45,418.03,No,3.7,Usability issue,004011cf-4b63-4455-bd67-6ade8beb6c0a,20,Male,Matthewside,2025-01-08,Cash on Delivery,Yes,Hawkins,Futura,70,3.0,Yes,20,Battery drains fast,NEGATIVE,0.8492327928543091,NEGATIVE,0.7297149896621704
PRD16508,Dress,Levi's,Levi's Denim Dress,Electronics,273.42,219.5,Yes,4.0,Damaged item,76ffb154-6989-4840-a910-4e3fc4e04615,25,Male,Hallport,2024-04-29,Debit Card,No,Nike,Sportswear Dress,50,3.6,Yes,20,Battery drains fast,NEGATIVE,0.9996194839477539,NEGATIVE,0.7297149896621704
PRD33746,Smartwatch,Apple,Apple Watch Series 8,Electronics,24.6,21.79,No,4.7,Usability issue,27bdecd3-0380-42ee-b489-494ada32ca3b,52,Female,South Ericview,2024-11-08,Cash on Delivery,Yes,Fitbit,Versa 4,400,4.0,No,35,Durable product,NEGATIVE,0.8492327928543091,POSITIVE,0.9998296499252319
PRD27990,Smartwatch,Sony,SmartWatch 3,Electronics,162.32,140.92,Yes,4.2,Damaged item,bb69276f-2cb0-4503-bdde-1dd02e85ebd5,34,Other,Wilsonmouth,2024-06-01,Cash on Delivery,Yes,Apple,Watch Series 8,520,3.9,Yes,25,Heating problem,NEGATIVE,0.9996194839477539,NEGATIVE,0.9961709380149841
PRD32366,Perfume,Dove,Go Fresh Body Spray,Beauty,415.91,341.06,No,3.6,Battery drains fast,409672ef-c661-465a-89cd-4550041d9803,20,Male,Kleinborough,2024-10-05,Credit Card,No,MarketBrand,Perfume Pro Series,120,4.0,Yes,40,Damaged item,NEGATIVE,0.7297149896621704,NEGATIVE,0.9996194839477539
PRD09225,Sofa Cover,Philips,Philips Cotton Sofa Slipcover,Electronics,536.47,445.93,Yes,3.3,Value for money (positive),32599c6e-1733-4669-9b3e-9692505708fc,54,Female,Davistown,2024-02-25,Credit Card,Yes,Ikea,EKTORP Cover,70,4.1,Yes,30,Slow delivery,POSITIVE,0.9998134970664978,NEGATIVE,0.9997106194496155
PRD08371,Lamp,Whirlpool,Whirlpool LED Bulb 9W,Electronics,455.57,425.97,Yes,3.3,Low quality,c84dab60-0dc0-4370-a4c0-75985699352b,38,Female,Cannonburgh,2024-08-24,Debit Card,Yes,Panasonic,LED 9W Bulb,70,4.5,Yes,20,Packaging issue,NEGATIVE,0.9997710585594177,NEGATIVE,0.9910193085670471
PRD46801,Perfume,Dove,Go Fresh Body Spray,Beauty,26.95,25.5,Yes,3.7,Value for money (positive),915b282a-673e-4d62-8c7e-66f214bdc5db,54,Female,West Ronald,2024-11-11,Credit Card,No,MarketBrand,Perfume Pro Series,130,4.1,Yes,30,Heating problem,POSITIVE,0.9998134970664978,NEGATIVE,0.9961709380149841
PRD39142,Jacket,Levi's,Type III Sherpa Trucker,Clothing,313.92,254.13,Yes,4.4,Value for money (positive),8e11c4f5-e90e-4e42-99ba-1b2347875412,52,Other,Clarkville,2024-03-01,Cash on Delivery,No,The North Face,Resolve Jacket,60,3.6,Yes,30,Usability issue,POSITIVE,0.9998134970664978,NEGATIVE,0.8492327928543091
PRD09770,Curtains,Philips,Philips Thermal Curtain Set,Electronics,385.48,315.99,No,3.9,Slow delivery,72962b82-91d6-4315-a345-6c1c167aff33,23,Male,Mackhaven,2024-09-02,Credit Card,No,Ikea,HILJA,70,3.8,Yes,20,Durable product,NEGATIVE,0.9997106194496155,POSITIVE,0.9998296499252319
PRD31272,Lipstick,Sephora,Sephora Collection Cream Lip Stain,Beauty,13.88,11.52,No,4.3,Heating problem,a47098cc-d94d-4285-95f2-191161c4260e,32,Female,Alexanderport,2024-08-20,Credit Card,No,Maybelline,Color Sensational,50,4.0,No,10,Low quality,NEGATIVE,0.9961709380149841,NEGATIVE,0.9997710585594177
PRD09556,Cookware,Ikea,SENSUELL Frying Pan,Electronics,249.86,219.11,No,3.5,Damaged item,78188eab-afbb-4d3f-abee-589ade66e1e8,27,Other,Roberttown,2024-09-07,UPI,No,Wonderchef,Caesar Fry Pan,60,3.8,Yes,10,Satisfied customer,NEGATIVE,0.9996194839477539,POSITIVE,0.9997509121894836
PRD33646,Sofa Cover,Ikea,EKTORP Sofa Cover,Electronics,258.92,218.18,Yes,4.1,Battery drains fast,45e631ad-cdea-4267-8b2e-66f08614d54d,31,Male,Martinbury,2024-12-14,Debit Card,Yes,Home Centre,Elastic Fit Cover,70,4.0,No,20,Packaging issue,NEGATIVE,0.7297149896621704,NEGATIVE,0.9910193085670471
PRD35138,Jacket,Puma,RTG Training Jacket,Clothing,375.83,305.4,No,3.5,Value for money (positive),76570412-d9fd-4155-98a6-e728f3c28664,27,Male,Angelaport,2024-05-28,Credit Card,No,Levi's,Sherpa Trucker,60,3.6,Yes,20,Damaged item,POSITIVE,0.9998134970664978,NEGATIVE,0.9996194839477539
PRD22861,Lamp,Whirlpool,Whirlpool LED Bulb 9W,Electronics,80.56,75.91,No,2.9,Value for money (positive),eed84d48-b8d6-45c1-bf38-450d116d56e8,26,Other,New Deanna,2024-05-22,UPI,No,Mi,Bedside Lamp 2,60,3.9,No,30,Value for money (positive),POSITIVE,0.9998134970664978,POSITIVE,0.9998134970664978
PRD07896,T-Shirt,Adidas,Own The Run Tee,Clothing,475.54,438.07,Yes,4.1,Packaging issue,dd9a4273-7209-49b0-a6c0-7af4787c775f,26,Male,Laurashire,2024-07-31,Cash on Delivery,Yes,Nike,Air Tee,90,3.8,No,40,Satisfied customer,NEGATIVE,0.9910193085670471,POSITIVE,0.9997509121894836
PRD34964,Laptop,Apple,MacBook Pro 14,Electronics,198.85,162.84,Yes,3.9,Heating problem,9e30799f-a2dc-4c2a-9d8f-9dd454586545,38,Male,Clarkbury,2024-05-03,Cash on Delivery,No,Asus,ROG Strix G16,350,4.3,No,35,Damaged item,NEGATIVE,0.9961709380149841,NEGATIVE,0.9996194839477539
PRD38174,Jacket,Levi's,Original Trucker Jacket,Clothing,541.86,485.76,Yes,3.8,Damaged item,1ee06ea2-48cc-43f0-b995-be7c36eed350,48,Female,Scottport,2024-08-13,Debit Card,Yes,Adidas,Tiro Track Jacket,50,4.2,No,20,Slow delivery,NEGATIVE,0.9996194839477539,NEGATIVE,0.9997106194496155
PRD01789,Perfume,Dove,Go Fresh Body Spray,Beauty,545.25,479.39,No,4.4,Usability issue,125127ce-2442-4bde-9f87-74f538528a14,43,Other,Susanview,2024-05-11,Credit Card,Yes,MarketBrand,Perfume Pro Series,110,4.0,No,30,Heating problem,NEGATIVE,0.8492327928543091,NEGATIVE,0.9961709380149841
PRD26477,T-Shirt,Adidas,Own The Run Tee,Clothing,292.97,254.01,No,4.1,Usability issue,d1349d57-6f88-4b93-a3b5-0f80bcb93a0f,58,Female,Port Brandon,2024-09-30,Cash on Delivery,No,Puma,Run Favorite Tee,80,3.5,No,42,Slow delivery,NEGATIVE,0.8492327928543091,NEGATIVE,0.9997106194496155
PRD32996,T-Shirt,Puma,Essentials Tee,Clothing,391.73,362.86,Yes,3.7,Value for money (positive),e3e0f687-dde2-4c56-adf9-659849fcd755,40,Female,Sallyshire,2024-10-01,Cash on Delivery,Yes,Nike,Pro Dri-FIT,70,4.4,No,20,Satisfied customer,POSITIVE,0.9998134970664978,POSITIVE,0.9997509121894836
PRD00893,Smartphone,Apple,iPhone 15 Pro,Electronics,333.36,298.59,Yes,4.3,Value for money (positive),2481c685-a63e-488f-98fb-807876ffa35a,58,Male,Padillachester,2024-11-23,Debit Card,Yes,Huawei,Nova 11,400,4.5,No,45,Durable product,POSITIVE,0.9998134970664978,POSITIVE,0.9998296499252319
PRD14721,Face Cream,Sephora,Sephora Super Hydrator,Beauty,68.33,61.47,No,4.3,Low quality,4500a53e-0e08-42b5-bb56-9a498f3be415,51,Male,Port Meganview,2024-06-18,UPI,Yes,L'Oreal,Revitalift,70,4.1,No,30,Satisfied customer,NEGATIVE,0.9997710585594177,POSITIVE,0.9997509121894836
PRD31572,Laptop,Apple,MacBook Pro 16,Electronics,81.8,77.31,No,4.2,Slow delivery,0a09c25d-b1ad-406f-82c3-20e79d18be07,35,Other,South Chelseychester,2024-04-09,Cash on Delivery,No,Lenovo,Legion 5,400,4.5,Yes,45,Usability issue,NEGATIVE,0.9997106194496155,NEGATIVE,0.8492327928543091
PRD06736,Dress,Puma,Puma Classics Dress,Electronics,383.28,315.33,Yes,4.3,Usability issue,fc25c790-571e-49fa-8bc4-2b0ce516d86a,27,Male,Lynchfort,2025-01-13,Debit Card,No,Nike,Sportswear Dress,60,4.0,Yes,20,Battery drains fast,NEGATIVE,0.8492327928543091,NEGATIVE,0.7297149896621704
PRD38671,Face Cream,Sephora,Sephora All Day Hydrator,Beauty,102.43,83.08,No,4.5,Satisfied customer,a866157a-86b1-4d3a-a077-c4fdba271756,32,Other,Wendymouth,2024-04-22,Cash on Delivery,No,Olay,Regenerist,70,4.4,No,20,Slow delivery,POSITIVE,0.9997509121894836,NEGATIVE,0.9997106194496155
PRD18431,Cookware,Philips,Viva Collection Airfryer,Electronics,60.31,50.77,Yes,4.1,Packaging issue,64ffd514-16a0-4d21-8811-8931aa7127af,54,Other,Tracymouth,2024-09-05,Debit Card,Yes,Tefal,Natura Fry Pan,50,4.1,No,10,Satisfied customer,NEGATIVE,0.9910193085670471,POSITIVE,0.9997509121894836
PRD18538,Lamp,Ikea,FADO Table Lamp,Electronics,173.66,148.24,No,4.2,Damaged item,23b2d754-e172-42ab-879c-76d76f3308ab,44,Female,West Kyleport,2024-10-07,UPI,Yes,Mi,Bedside Lamp 2,70,3.7,No,30,Slow delivery,NEGATIVE,0.9996194839477539,NEGATIVE,0.9997106194496155
PRD00431,Jeans,Nike,Nike Denim Slim,Electronics,463.89,378.26,No,4.5,Value for money (positive),342af319-0bbb-46a9-bce8-25dab98708ad,40,Other,Timothyborough,2024-05-20,Cash on Delivery,Yes,Tommy Jeans,Ryan,70,4.0,Yes,30,Heating problem,POSITIVE,0.9998134970664978,NEGATIVE,0.9961709380149841
PRD25628,T-Shirt,Puma,Better Cotton Tee,Clothing,363.88,298.61,No,3.9,Low quality,a1dc7ea0-4190-4668-b9e2-886863854537,55,Female,East Andrew,2024-09-01,Cash on Delivery,No,Nike,Pro Dri-FIT,50,4.0,Yes,20,Value for money (positive),NEGATIVE,0.9997710585594177,POSITIVE,0.9998134970664978
PRD11190,Jeans,Adidas,Adidas Denim Slim,Electronics,380.67,355.8,Yes,4.3,Satisfied customer,5f35b717-14cb-4fcf-8cce-dcabed6bfd25,21,Female,Ryanstad,2024-02-13,Debit Card,Yes,Lee,Rider,90,3.2,No,42,Slow delivery,POSITIVE,0.9997509121894836,NEGATIVE,0.9997106194496155
PRD12709,Perfume,Nivea,Men Cool Kick Deodorant,Beauty,55.27,49.67,Yes,3.6,Damaged item,eac69429-8ec4-4172-bb8f-20ae1ec561f0,48,Other,West Robertfurt,2024-12-17,Credit Card,Yes,MarketBrand,Perfume Pro Series,60,3.5,Yes,10,Durable product,NEGATIVE,0.9996194839477539,POSITIVE,0.9998296499252319
PRD09739,Laptop,Apple,MacBook Pro 16,Electronics,450.16,388.38,Yes,4.5,Packaging issue,c35d669a-bed4-45fa-9f79-580c4db3cab6,33,Female,Parkerfort,2024-05-19,UPI,No,Asus,ROG Strix G16,400,3.6,Yes,35,Heating problem,NEGATIVE,0.9910193085670471,NEGATIVE,0.9961709380149841
PRD48874,Smartwatch,LG,LG Active Watch 2,Electronics,313.48,258.05,Yes,4.1,Low quality,33053ac7-5cee-43c7-9132-c4d301dd4539,56,Male,Holmesshire,2024-04-03,Cash on Delivery,No,Samsung,Watch5 Pro,60,4.4,Yes,20,Damaged item,NEGATIVE,0.9997710585594177,NEGATIVE,0.9996194839477539
PRD12031,Headphones,Samsung,Galaxy Buds FE,Electronics,356.94,336.66,Yes,4.0,Packaging issue,36882dc1-e3be-4da6-b391-35b31ed62da2,32,Other,Andreborough,2024-03-06,Credit Card,Yes,Sony,WF-1000XM4,60,4.2,No,10,Satisfied customer,NEGATIVE,0.9910193085670471,POSITIVE,0.9997509121894836
PRD32823,Sofa Cover,Philips,Philips Stretch Sofa Cover,Electronics,29.36,25.1,Yes,2.9,Battery drains fast,c619cfee-2767-478e-9b17-923d5e4e16e9,56,Other,Chenport,2024-09-21,Cash on Delivery,Yes,SureFit,Deluxe Sofa Slipcover,70,3.5,No,10,Heating problem,NEGATIVE,0.7297149896621704,NEGATIVE,0.9961709380149841
PRD49637,Lipstick,Nivea,Nivea Fruity Shine Lip Balm,Beauty,111.9,94.84,Yes,3.5,Durable product,7171de2b-be0b-45cf-9c69-15f5f54dc417,59,Male,South Kennethfurt,2024-04-27,Cash on Delivery,No,Revlon,Super Lustrous,60,4.4,No,30,Battery drains fast,POSITIVE,0.9998296499252319,NEGATIVE,0.7297149896621704
PRD01617,Lamp,Philips,SHP LED Desk Lamp,Electronics,479.16,439.11,No,3.2,Battery drains fast,2aa6c448-0570-49da-93c6-c0a1e6f7f672,41,Male,Richardstad,2024-12-30,Cash on Delivery,No,Mi,Desk Lamp Pro,50,3.4,Yes,10,Usability issue,NEGATIVE,0.7297149896621704,NEGATIVE,0.8492327928543091
PRD02865,Face Cream,L'Oreal,Age Perfect Night Cream,Beauty,274.5,249.8,No,4.0,Damaged item,0417e6f7-ba48-4d67-83be-6d62d52ca63a,38,Other,Lake Deborahtown,2024-07-09,Debit Card,No,Lakme,Peach Milk,70,3.9,Yes,20,Damaged item,NEGATIVE,0.9996194839477539,NEGATIVE,0.9996194839477539
PRD00253,Laptop,LG,LG Gram SuperSlim,Electronics,298.62,239.25,No,4.3,Slow delivery,23a84804-94f9-4350-9d08-eb7b16bf6e9d,46,Female,East Jeffreymouth,2024-02-26,Cash on Delivery,Yes,HP,Spectre x360,70,4.0,No,10,Slow delivery,NEGATIVE,0.9997106194496155,NEGATIVE,0.9997106194496155
PRD07965,Headphones,Samsung,Galaxy Buds FE,Electronics,13.35,11.1,Yes,4.3,Usability issue,f95910b1-eb43-4cc3-ab35-5bff831f44e1,25,Other,West Danielle,2025-01-08,Debit Card,Yes,Bose,Sport Earbuds,50,3.3,No,30,Low quality,NEGATIVE,0.8492327928543091,NEGATIVE,0.9997710585594177
PRD27816,Lipstick,Sephora,Sephora Collection Cream Lip Stain,Beauty,260.96,235.88,No,4.5,Packaging issue,6ca73b5f-3699-48b0-b1f4-dd0dd073ed86,42,Male,Port Jason,2024-03-25,UPI,No,Revlon,Super Lustrous,70,4.0,No,20,Battery drains fast,NEGATIVE,0.9910193085670471,NEGATIVE,0.7297149896621704
PRD00677,Perfume,Sephora,Sephora Eau de Parfum Classic,Beauty,568.24,457.89,Yes,4.0,Durable product,fd4eab9b-7932-40b6-b16a-76f7e4faa824,31,Male,Port Carriemouth,2024-10-16,Debit Card,Yes,MarketBrand,Perfume Pro Series,50,3.8,Yes,10,Low quality,POSITIVE,0.9998296499252319,NEGATIVE,0.9997710585594177
PRD07097,Lipstick,Dove,Dove Cream Satin Lipstick,Beauty,287.56,270.29,Yes,4.3,Low quality,ac0c72d3-98cf-45e4-9222-f14c8712012f,20,Female,Robinsonport,2024-05-31,UPI,Yes,L'Oreal,Infallible Matte,120,4.2,Yes,30,Satisfied customer,NEGATIVE,0.9997710585594177,POSITIVE,0.9997509121894836
PRD44810,Headphones,LG,LG TONE Free T90,Electronics,592.01,484.98,Yes,3.8,Battery drains fast,06c1ff4d-2b9a-41f9-b282-69a6d98d3b1d,23,Male,North Todd,2024-10-21,Cash on Delivery,Yes,Sennheiser,Momentum 4,60,3.5,No,20,Packaging issue,NEGATIVE,0.7297149896621704,NEGATIVE,0.9910193085670471
PRD10874,Jacket,Nike,Windrunner Jacket,Clothing,262.55,242.28,No,4.0,Usability issue,2abc8181-5ce2-4417-9920-465890cc4a33,48,Other,Evantown,2024-11-14,Debit Card,No,Levi's,Sherpa Trucker,60,3.5,Yes,10,Damaged item,NEGATIVE,0.8492327928543091,NEGATIVE,0.9996194839477539
PRD40078,Smartwatch,LG,LG Sport Watch X,Electronics,523.36,461.32,Yes,3.9,Damaged item,de4007ba-9fa0-46a3-81ff-b0a00c79410c,55,Male,East Ann,2025-01-01,UPI,Yes,Apple,Watch Ultra,60,3.8,No,30,Battery drains fast,NEGATIVE,0.9996194839477539,NEGATIVE,0.7297149896621704
PRD16530,Perfume,L'Oreal,L'Oreal Eau de Parfum Classic,Beauty,119.7,100.16,Yes,3.5,Satisfied customer,f7b2df26-d22e-4e3a-b677-772d64f43a94,41,Other,South Marcusstad,2024-04-10,Debit Card,No,MarketBrand,Perfume Pro Series,60,4.4,No,10,Battery drains fast,POSITIVE,0.9997509121894836,NEGATIVE,0.7297149896621704
PRD15983,Smartwatch,Samsung,Galaxy Watch6,Electronics,65.31,53.48,Yes,4.2,Damaged item,27f3e3d7-36de-4170-b91f-5493e77d3636,24,Female,New Jamesview,2024-06-12,UPI,No,Garmin,Venu 2,60,4.1,No,30,Durable product,NEGATIVE,0.9996194839477539,POSITIVE,0.9998296499252319
PRD48975,Curtains,Philips,Philips Thermal Curtain Set,Electronics,341.49,287.22,Yes,4.1,Heating problem,531053dc-be20-4abe-b857-cdbc27d1ea82,19,Female,New Corytown,2024-05-10,Cash on Delivery,Yes,Home Centre,Thermal Curtains,70,3.1,Yes,20,Damaged item,NEGATIVE,0.9961709380149841,NEGATIVE,0.9996194839477539
PRD01671,Face Cream,L'Oreal,Revitalift Day Cream,Beauty,239.68,215.51,Yes,3.5,Heating problem,7630de4e-7076-4647-8f33-98ce346dba6f,23,Female,Brandonland,2024-07-03,UPI,Yes,Olay,Total Effects,50,4.1,Yes,10,Value for money (positive),NEGATIVE,0.9961709380149841,POSITIVE,0.9998134970664978
PRD24274,Dress,Nike,Nike Sportswear Dress,Electronics,472.87,439.66,Yes,4.3,Satisfied customer,ebe364c3-d6a8-4d11-a774-dc98b11aa83a,49,Male,South Jacobburgh,2024-09-23,Cash on Delivery,Yes,Adidas,3-Stripes Dress,50,4.0,No,20,Damaged item,POSITIVE,0.9997509121894836,NEGATIVE,0.9996194839477539
PRD14274,Curtains,Ikea,MAJGULL Blackout,Electronics,526.45,474.88,Yes,3.2,Usability issue,1e75f9d5-4265-4f20-9121-c27f2d75e40c,52,Other,Jeffreyfurt,2024-12-21,Cash on Delivery,No,Home Centre,Thermal Curtains,60,3.2,No,10,Usability issue,NEGATIVE,0.8492327928543091,NEGATIVE,0.8492327928543091
PRD10613,Lipstick,Sephora,Sephora Collection Cream Lip Stain,Beauty,197.54,184.32,No,4.4,Damaged item,b61008ed-02b3-474c-a95d-9a0ad6ccd96c,39,Female,New Ryanbury,2024-05-31,Cash on Delivery,No,Revlon,Ultra HD Matte,60,4.4,No,30,Slow delivery,NEGATIVE,0.9996194839477539,NEGATIVE,0.9997106194496155
PRD02645,Jeans,Nike,Nike Denim Slim,Electronics,299.88,263.01,Yes,4.4,Satisfied customer,f09302c6-d7a7-4646-a2e6-360689980fd7,31,Male,West Michaelborough,2024-07-19,Credit Card,No,Levi's,501 Original,50,3.4,Yes,10,Satisfied customer,POSITIVE,0.9997509121894836,POSITIVE,0.9997509121894836
PRD19388,Smartphone,LG,LG Edge 5,Electronics,39.66,32.64,Yes,4.1,Usability issue,a327b12d-3399-41a3-bb80-a82eeeaed435,37,Female,Larryborough,2025-01-04,Cash on Delivery,No,Google,Pixel 7 Pro,70,3.7,No,30,Low quality,NEGATIVE,0.8492327928543091,NEGATIVE,0.9997710585594177
PRD13572,Face Cream,Dove,Dove DermaSeries Cream,Beauty,390.45,334.63,No,4.5,Satisfied customer,b2862907-45e4-4570-abdc-c18e8f88b37a,57,Male,Wattsfurt,2025-01-03,Credit Card,No,Lakme,Absolute Argan Oil,130,4.5,No,30,Value for money (positive),POSITIVE,0.9997509121894836,POSITIVE,0.9998134970664978
PRD32648,Shampoo,Nivea,2-in-1 Care Express,Beauty,472.6,420.37,Yes,4.0,Usability issue,dfab76c5-056c-4ae5-bc19-ca6a395109a7,29,Other,Gibbsburgh,2024-07-31,Debit Card,No,Pantene,Total Damage Care,60,3.8,Yes,20,Value for money (positive),NEGATIVE,0.8492327928543091,POSITIVE,0.9998134970664978
PRD14425,Jeans,Nike,Nike Denim Slim,Electronics,573.81,480.87,Yes,4.3,Value for money (positive),623406fd-8b00-4c60-a6cd-0ad2b313bed8,24,Other,West Kennethburgh,2024-06-28,UPI,Yes,Wrangler,Texas,50,4.0,Yes,20,Slow delivery,POSITIVE,0.9998134970664978,NEGATIVE,0.9997106194496155
