Feedback,Rating,Competitor_Rating,Competitor_Feedback,Market_Price,Competitor_Price,Rating_Diff,Feedback_Sentiment,Feedback_Score,Competitor_Sentiment,Competitor_Score
Durable product,3.9,3.4,Usability issue,89.92,60,0.5,Negative,0.6017242670059204,Negative,0.5037590265274048
Packaging issue,4.1,4.1,Slow delivery,451.39,60,0.0,Negative,0.49921920895576477,Negative,0.7610791921615601
Slow delivery,4.1,3.5,Battery drains fast,538.35,50,0.5999999999999996,Negative,0.7610791921615601,Negative,0.7789279818534851
Value for money (positive),4.3,3.3,Damaged item,520.83,400,1.0,Positive,0.6127797365188599,Negative,0.598777174949646
Durable product,4.3,3.5,Usability issue,300.43,70,0.7999999999999998,Negative,0.6017242670059204,Negative,0.5037590265274048
Battery drains fast,4.5,3.9,Usability issue,463.96,60,0.6000000000000001,Negative,0.7789279818534851,Negative,0.5037590265274048
Slow delivery,3.9,4.6,Low quality,422.4,50,-0.6999999999999997,Negative,0.7610791921615601,Negative,0.7362154126167297
Packaging issue,4.3,4.0,Value for money (positive),538.46,60,0.2999999999999998,Negative,0.49921920895576477,Positive,0.6127797365188599
Packaging issue,4.0,4.0,Satisfied customer,444.89,70,0.0,Negative,0.49921920895576477,Positive,0.889923095703125
Heating problem,3.9,4.4,Usability issue,228.45,50,-0.5000000000000004,Negative,0.5841841697692871,Negative,0.5037590265274048
Battery drains fast,3.8,3.9,Value for money (positive),256.89,50,-0.1,Negative,0.7789279818534851,Positive,0.6127797365188599
Durable product,4.2,3.4,Packaging issue,158.57,70,0.8000000000000003,Negative,0.6017242670059204,Negative,0.49921920895576477
Battery drains fast,3.9,4.5,Durable product,43.7,80,-0.6000000000000001,Negative,0.7789279818534851,Negative,0.6017242670059204
Value for money (positive),3.9,3.9,Usability issue,105.66,70,0.0,Positive,0.6127797365188599,Negative,0.5037590265274048
Heating problem,4.2,4.0,Low quality,494.49,50,0.2000000000000001,Negative,0.5841841697692871,Negative,0.7362154126167297
Durable product,4.4,4.4,Damaged item,110.81,60,0.0,Negative,0.6017242670059204,Negative,0.598777174949646
Battery drains fast,3.2,4.5,Usability issue,584.62,60,-1.2999999999999998,Negative,0.7789279818534851,Negative,0.5037590265274048
Damaged item,3.1,4.2,Packaging issue,501.48,70,-1.1,Negative,0.598777174949646,Negative,0.49921920895576477
Slow delivery,3.8,4.4,Damaged item,223.11,50,-0.6000000000000005,Negative,0.7610791921615601,Negative,0.598777174949646
Battery drains fast,4.5,3.8,Value for money (positive),370.55,50,0.7000000000000002,Negative,0.7789279818534851,Positive,0.6127797365188599
Satisfied customer,4.3,3.8,Battery drains fast,364.15,50,0.5,Positive,0.889923095703125,Negative,0.7789279818534851
Usability issue,3.0,3.6,Packaging issue,272.47,60,-0.6000000000000001,Negative,0.5037590265274048,Negative,0.49921920895576477
Usability issue,4.4,4.2,Heating problem,512.73,50,0.2000000000000001,Negative,0.5037590265274048,Negative,0.5841841697692871
Usability issue,4.2,4.0,Packaging issue,133.59,70,0.2000000000000001,Negative,0.5037590265274048,Negative,0.49921920895576477
Durable product,3.5,3.4,Durable product,535.94,50,0.1,Negative,0.6017242670059204,Negative,0.6017242670059204
Value for money (positive),3.6,3.6,Battery drains fast,329.42,70,0.0,Positive,0.6127797365188599,Negative,0.7789279818534851
Usability issue,4.3,4.5,Durable product,594.34,60,-0.2000000000000001,Negative,0.5037590265274048,Negative,0.6017242670059204
Usability issue,4.4,4.2,Damaged item,343.01,70,0.2000000000000001,Negative,0.5037590265274048,Negative,0.598777174949646
Slow delivery,3.8,3.0,Battery drains fast,483.61,60,0.7999999999999998,Negative,0.7610791921615601,Negative,0.7789279818534851
Battery drains fast,3.8,4.0,Value for money (positive),232.85,70,-0.2000000000000001,Negative,0.7789279818534851,Positive,0.6127797365188599
Damaged item,4.5,4.3,Damaged item,511.76,70,0.2000000000000001,Negative,0.598777174949646,Negative,0.598777174949646
Low quality,4.2,3.8,Slow delivery,323.05,70,0.4000000000000003,Negative,0.7362154126167297,Negative,0.7610791921615601
Slow delivery,4.3,3.5,Packaging issue,402.78,70,0.7999999999999998,Negative,0.7610791921615601,Negative,0.49921920895576477
Packaging issue,4.2,4.3,Slow delivery,285.23,50,-0.0999999999999996,Negative,0.49921920895576477,Negative,0.7610791921615601
Value for money (positive),3.9,3.1,Heating problem,191.1,60,0.7999999999999998,Positive,0.6127797365188599,Negative,0.5841841697692871
Slow delivery,3.8,3.8,Battery drains fast,370.75,60,0.0,Negative,0.7610791921615601,Negative,0.7789279818534851
Low quality,4.7,3.2,Heating problem,307.63,70,1.5,Negative,0.7362154126167297,Negative,0.5841841697692871
Low quality,3.6,3.6,Satisfied customer,157.49,60,0.0,Negative,0.7362154126167297,Positive,0.889923095703125
Value for money (positive),4.5,4.4,Battery drains fast,107.44,50,0.0999999999999996,Positive,0.6127797365188599,Negative,0.7789279818534851
Low quality,4.3,3.3,Satisfied customer,549.57,50,1.0,Negative,0.7362154126167297,Positive,0.889923095703125
Value for money (positive),4.1,4.7,Slow delivery,528.41,70,-0.6000000000000005,Positive,0.6127797365188599,Negative,0.7610791921615601
Slow delivery,3.9,3.7,Packaging issue,86.61,90,0.1999999999999997,Negative,0.7610791921615601,Negative,0.49921920895576477
Low quality,4.4,3.9,Battery drains fast,85.69,400,0.5000000000000004,Negative,0.7362154126167297,Negative,0.7789279818534851
Durable product,3.7,3.6,Low quality,268.94,50,0.1,Negative,0.6017242670059204,Negative,0.7362154126167297
Usability issue,3.9,4.1,Satisfied customer,592.22,50,-0.1999999999999997,Negative,0.5037590265274048,Positive,0.889923095703125
Battery drains fast,4.0,4.2,Damaged item,226.54,70,-0.2000000000000001,Negative,0.7789279818534851,Negative,0.598777174949646
Packaging issue,4.6,4.5,Heating problem,209.31,450,0.0999999999999996,Negative,0.49921920895576477,Negative,0.5841841697692871
Low quality,4.0,4.1,Usability issue,116.83,70,-0.0999999999999996,Negative,0.7362154126167297,Negative,0.5037590265274048
Usability issue,4.6,3.9,Low quality,197.02,70,0.6999999999999997,Negative,0.5037590265274048,Negative,0.7362154126167297
Battery drains fast,3.8,4.7,Slow delivery,38.85,70,-0.9000000000000004,Negative,0.7789279818534851,Negative,0.7610791921615601
Durable product,4.5,3.7,Low quality,494.61,60,0.7999999999999998,Negative,0.6017242670059204,Negative,0.7362154126167297
Heating problem,4.0,3.3,Durable product,457.15,50,0.7000000000000002,Negative,0.5841841697692871,Negative,0.6017242670059204
Slow delivery,3.3,3.0,Durable product,119.12,60,0.2999999999999998,Negative,0.7610791921615601,Negative,0.6017242670059204
Durable product,3.8,3.8,Durable product,324.92,50,0.0,Negative,0.6017242670059204,Negative,0.6017242670059204
Damaged item,3.1,3.9,Usability issue,201.25,70,-0.7999999999999998,Negative,0.598777174949646,Negative,0.5037590265274048
Slow delivery,3.7,4.2,Satisfied customer,555.81,60,-0.5,Negative,0.7610791921615601,Positive,0.889923095703125
Usability issue,4.5,3.8,Damaged item,133.95,70,0.7000000000000002,Negative,0.5037590265274048,Negative,0.598777174949646
Value for money (positive),3.2,3.1,Value for money (positive),259.61,70,0.1,Positive,0.6127797365188599,Positive,0.6127797365188599
Satisfied customer,4.1,4.2,Heating problem,351.4,70,-0.1000000000000005,Positive,0.889923095703125,Negative,0.5841841697692871
Slow delivery,4.4,3.7,Usability issue,471.8,80,0.7000000000000002,Negative,0.7610791921615601,Negative,0.5037590265274048
Heating problem,4.1,3.9,Damaged item,586.42,60,0.1999999999999997,Negative,0.5841841697692871,Negative,0.598777174949646
Low quality,4.1,3.4,Heating problem,567.7,70,0.6999999999999997,Negative,0.7362154126167297,Negative,0.5841841697692871
Packaging issue,3.8,4.4,Value for money (positive),177.4,70,-0.6000000000000005,Negative,0.49921920895576477,Positive,0.6127797365188599
Battery drains fast,3.6,4.2,Slow delivery,454.86,50,-0.6000000000000001,Negative,0.7789279818534851,Negative,0.7610791921615601
Packaging issue,4.1,4.4,Heating problem,25.46,70,-0.3000000000000007,Negative,0.49921920895576477,Negative,0.5841841697692871
Packaging issue,4.6,3.9,Damaged item,271.75,520,0.6999999999999997,Negative,0.49921920895576477,Negative,0.598777174949646
Packaging issue,4.1,3.7,Battery drains fast,40.94,120,0.3999999999999994,Negative,0.49921920895576477,Negative,0.7789279818534851
Durable product,4.0,3.9,Damaged item,478.57,60,0.1,Negative,0.6017242670059204,Negative,0.598777174949646
Low quality,3.1,3.8,Durable product,14.99,70,-0.6999999999999997,Negative,0.7362154126167297,Negative,0.6017242670059204
Heating problem,3.7,3.6,Battery drains fast,200.53,60,0.1,Negative,0.5841841697692871,Negative,0.7789279818534851
Satisfied customer,4.6,4.1,Heating problem,578.02,50,0.5,Positive,0.889923095703125,Negative,0.5841841697692871
Satisfied customer,4.5,4.1,Usability issue,339.01,60,0.4000000000000003,Positive,0.889923095703125,Negative,0.5037590265274048
Slow delivery,4.1,3.5,Value for money (positive),343.57,400,0.5999999999999996,Negative,0.7610791921615601,Positive,0.6127797365188599
Low quality,3.8,4.1,Damaged item,261.83,70,-0.2999999999999998,Negative,0.7362154126167297,Negative,0.598777174949646
Battery drains fast,4.2,4.7,Slow delivery,386.78,50,-0.5,Negative,0.7789279818534851,Negative,0.7610791921615601
Low quality,4.1,4.3,Damaged item,66.06,400,-0.2000000000000001,Negative,0.7362154126167297,Negative,0.598777174949646
Durable product,4.4,4.0,Packaging issue,467.1,60,0.4000000000000003,Negative,0.6017242670059204,Negative,0.49921920895576477
Slow delivery,4.5,4.1,Usability issue,410.48,350,0.4000000000000003,Negative,0.7610791921615601,Negative,0.5037590265274048
Satisfied customer,3.0,4.0,Value for money (positive),444.4,70,-1.0,Positive,0.889923095703125,Positive,0.6127797365188599
Heating problem,4.5,3.8,Packaging issue,317.57,350,0.7000000000000002,Negative,0.5841841697692871,Negative,0.49921920895576477
Packaging issue,4.2,4.5,Value for money (positive),185.24,50,-0.2999999999999998,Negative,0.49921920895576477,Positive,0.6127797365188599
Damaged item,3.9,4.2,Value for money (positive),554.56,60,-0.3000000000000002,Negative,0.598777174949646,Positive,0.6127797365188599
Battery drains fast,3.9,3.5,Damaged item,560.52,50,0.3999999999999999,Negative,0.7789279818534851,Negative,0.598777174949646
Damaged item,4.4,4.1,Satisfied customer,93.59,520,0.3000000000000007,Negative,0.598777174949646,Positive,0.889923095703125
Battery drains fast,4.3,3.0,Battery drains fast,108.79,60,1.2999999999999998,Negative,0.7789279818534851,Negative,0.7789279818534851
Durable product,4.2,4.0,Usability issue,188.12,60,0.2000000000000001,Negative,0.6017242670059204,Negative,0.5037590265274048
Value for money (positive),4.0,4.4,Battery drains fast,219.87,280,-0.4000000000000003,Positive,0.6127797365188599,Negative,0.7789279818534851
Value for money (positive),4.1,4.1,Packaging issue,59.35,70,0.0,Positive,0.6127797365188599,Negative,0.49921920895576477
Heating problem,3.8,3.2,Durable product,233.65,60,0.5999999999999996,Negative,0.5841841697692871,Negative,0.6017242670059204
Battery drains fast,3.4,3.0,Low quality,150.22,60,0.3999999999999999,Negative,0.7789279818534851,Negative,0.7362154126167297
Low quality,3.0,3.9,Battery drains fast,529.76,70,-0.8999999999999999,Negative,0.7362154126167297,Negative,0.7789279818534851
Usability issue,4.3,4.4,Durable product,391.67,70,-0.1000000000000005,Negative,0.5037590265274048,Negative,0.6017242670059204
Slow delivery,4.3,4.2,Satisfied customer,95.19,70,0.0999999999999996,Negative,0.7610791921615601,Positive,0.889923095703125
Packaging issue,4.2,4.0,Low quality,153.34,70,0.2000000000000001,Negative,0.49921920895576477,Negative,0.7362154126167297
Battery drains fast,4.2,3.3,Slow delivery,80.5,70,0.9000000000000004,Negative,0.7789279818534851,Negative,0.7610791921615601
Satisfied customer,4.3,3.4,Heating problem,48.32,520,0.8999999999999999,Positive,0.889923095703125,Negative,0.5841841697692871
Heating problem,4.3,4.4,Satisfied customer,43.11,50,-0.1000000000000005,Negative,0.5841841697692871,Positive,0.889923095703125
Damaged item,4.1,4.2,Usability issue,154.91,280,-0.1000000000000005,Negative,0.598777174949646,Negative,0.5037590265274048
Packaging issue,4.3,3.6,Packaging issue,109.68,70,0.6999999999999997,Negative,0.49921920895576477,Negative,0.49921920895576477
Durable product,3.0,3.8,Value for money (positive),237.58,70,-0.7999999999999998,Negative,0.6017242670059204,Positive,0.6127797365188599
Battery drains fast,4.5,4.0,Durable product,440.34,70,0.5,Negative,0.7789279818534851,Negative,0.6017242670059204
Low quality,4.1,3.9,Packaging issue,532.59,120,0.1999999999999997,Negative,0.7362154126167297,Negative,0.49921920895576477
Low quality,4.1,4.0,Battery drains fast,408.83,70,0.0999999999999996,Negative,0.7362154126167297,Negative,0.7789279818534851
Heating problem,3.9,4.7,Value for money (positive),387.2,400,-0.8000000000000003,Negative,0.5841841697692871,Positive,0.6127797365188599
Value for money (positive),4.0,4.6,Packaging issue,426.8,60,-0.5999999999999996,Positive,0.6127797365188599,Negative,0.49921920895576477
Slow delivery,3.7,3.6,Damaged item,134.5,70,0.1,Negative,0.7610791921615601,Negative,0.598777174949646
Damaged item,3.9,4.1,Damaged item,381.02,60,-0.1999999999999997,Negative,0.598777174949646,Negative,0.598777174949646
Heating problem,4.2,4.0,Satisfied customer,370.35,50,0.2000000000000001,Negative,0.5841841697692871,Positive,0.889923095703125
Satisfied customer,3.0,3.8,Low quality,312.35,70,-0.7999999999999998,Positive,0.889923095703125,Negative,0.7362154126167297
Satisfied customer,3.8,4.7,Slow delivery,372.74,70,-0.9000000000000004,Positive,0.889923095703125,Negative,0.7610791921615601
Packaging issue,3.8,4.2,Low quality,519.71,60,-0.4000000000000003,Negative,0.49921920895576477,Negative,0.7362154126167297
Slow delivery,3.0,3.3,Satisfied customer,379.92,50,-0.2999999999999998,Negative,0.7610791921615601,Positive,0.889923095703125
Battery drains fast,4.5,3.7,Usability issue,284.11,70,0.7999999999999998,Negative,0.7789279818534851,Negative,0.5037590265274048
Usability issue,4.3,3.9,Slow delivery,52.24,50,0.3999999999999999,Negative,0.5037590265274048,Negative,0.7610791921615601
Usability issue,4.5,3.8,Damaged item,496.93,60,0.7000000000000002,Negative,0.5037590265274048,Negative,0.598777174949646
Value for money (positive),4.1,3.6,Value for money (positive),44.82,70,0.4999999999999995,Positive,0.6127797365188599,Positive,0.6127797365188599
Damaged item,3.5,3.8,Slow delivery,20.58,130,-0.2999999999999998,Negative,0.598777174949646,Negative,0.7610791921615601
Damaged item,4.4,4.2,Value for money (positive),283.63,70,0.2000000000000001,Negative,0.598777174949646,Positive,0.6127797365188599
Battery drains fast,3.8,3.9,Heating problem,104.59,350,-0.1,Negative,0.7789279818534851,Negative,0.5841841697692871
Packaging issue,3.8,3.7,Slow delivery,379.11,50,0.0999999999999996,Negative,0.49921920895576477,Negative,0.7610791921615601
Slow delivery,4.6,4.1,Damaged item,453.92,50,0.5,Negative,0.7610791921615601,Negative,0.598777174949646
Durable product,4.2,4.2,Usability issue,258.32,70,0.0,Negative,0.6017242670059204,Negative,0.5037590265274048
Heating problem,4.3,4.4,Slow delivery,44.25,450,-0.1000000000000005,Negative,0.5841841697692871,Negative,0.7610791921615601
Damaged item,4.2,4.3,Packaging issue,32.2,50,-0.0999999999999996,Negative,0.598777174949646,Negative,0.49921920895576477
Durable product,4.6,3.4,Battery drains fast,390.0,350,1.1999999999999995,Negative,0.6017242670059204,Negative,0.7789279818534851
Damaged item,4.0,3.6,Packaging issue,484.32,70,0.3999999999999999,Negative,0.598777174949646,Negative,0.49921920895576477
Damaged item,3.8,4.3,Packaging issue,598.9,70,-0.5,Negative,0.598777174949646,Negative,0.49921920895576477
Low quality,4.6,3.6,Damaged item,414.03,60,0.9999999999999996,Negative,0.7362154126167297,Negative,0.598777174949646
Damaged item,3.6,4.3,Packaging issue,95.43,110,-0.6999999999999997,Negative,0.598777174949646,Negative,0.49921920895576477
Slow delivery,4.5,4.0,Satisfied customer,492.7,350,0.5,Negative,0.7610791921615601,Positive,0.889923095703125
Low quality,4.0,3.9,Durable product,76.4,70,0.1,Negative,0.7362154126167297,Negative,0.6017242670059204
Battery drains fast,3.9,4.0,Satisfied customer,151.42,60,-0.1,Negative,0.7789279818534851,Positive,0.889923095703125
Battery drains fast,4.4,4.3,Packaging issue,50.18,70,0.1000000000000005,Negative,0.7789279818534851,Negative,0.49921920895576477
Battery drains fast,4.0,4.2,Heating problem,231.05,450,-0.2000000000000001,Negative,0.7789279818534851,Negative,0.5841841697692871
Satisfied customer,3.9,3.0,Slow delivery,66.96,60,0.8999999999999999,Positive,0.889923095703125,Negative,0.7610791921615601
Damaged item,3.9,3.7,Value for money (positive),358.58,50,0.1999999999999997,Negative,0.598777174949646,Positive,0.6127797365188599
Value for money (positive),4.2,3.7,Slow delivery,466.09,520,0.5,Positive,0.6127797365188599,Negative,0.7610791921615601
Usability issue,3.9,3.7,Heating problem,365.95,70,0.1999999999999997,Negative,0.5037590265274048,Negative,0.5841841697692871
Usability issue,4.2,4.1,Satisfied customer,252.99,70,0.1000000000000005,Negative,0.5037590265274048,Positive,0.889923095703125
