Product_ID,Product_Name,Brand,Model,Category,Market_Price,Purchase_Amount,Discount_Applied,Rating,Feedback,Customer_ID,Age,Gender,City,Purchase_Date,Payment_Method,Repeat_Customer,Competitor_Name,Competitor_Model,Competitor_Price,Competitor_Rating,Promotion_Competitor,Market_Share,Competitor_Feedback,Name_Brand_Model_Match,Category_Match,Fixed_Category
PRD16229,Headphones,LG,LG TONE Free T90,Electronics,579.71,467.59,Yes,3.9,Low quality,4ff4b2ae-1c59-43a9-8ffb-c4192233f91f,30,Female,Willisberg,2023-08-21,Credit Card,Yes,Apple,AirPods Pro (2nd),70,3.9,No,20,Heating problem,True,True,Electronics
PRD11282,Cookware,LG,Viva Collection Airfryer,Electronics,600.05,520.89,Yes,3.0,Usability issue,f2d8a3fc-9daa-452d-8353-8a916b7b6a0a,30,Female,Mitchellburgh,2025-07-01,Credit Card,No,Tefal,Natura Fry Pan,70,3.3,No,30,Slow delivery,False,False,Electronics
PRD25574,Perfume,L'Oreal,L'Oreal Body Mist Blossom,Beauty,278.6,278.6,No,4.0,Packaging issue,100abb3a-1538-4dff-88f2-0c7538e5ad61,36,Male,Heathville,2024-03-11,Debit Card,No,MarketBrand,Perfume Pro Series,70,3.8,Yes,20,Satisfied customer,True,True,Beauty
PRD36502,Face Cream,Sephora,Sephora Super Hydrator,Beauty,105.4,88.07,Yes,4.5,Packaging issue,052409a9-639f-42c5-baee-3809cdbc9d70,34,Male,Nancyshire,2024-12-24,Debit Card,No,Olay,Regenerist,60,4.2,Yes,10,Satisfied customer,True,True,Beauty
PRD43418,Smartwatch,Samsung,Galaxy Watch6 Classic,Electronics,597.73,479.25,Yes,4.7,Damaged item,a1fd235a-8f01-461a-bacd-fbc44fa01ecd,53,Female,Lake Lori,2025-04-30,Credit Card,Yes,Apple,Watch Series 8,60,4.3,Yes,30,Value for money (positive),False,True,Electronics
PRD16704,Sofa Cover,Philips,Philips Stretch Sofa Cover,Clothing,573.01,539.64,Yes,3.7,Slow delivery,0e70006b-ffe3-441a-8a7d-17bb18513790,39,Female,Floydchester,2024-10-04,Debit Card,Yes,Ikea,KLIPPAN Cover,50,3.6,No,10,Heating problem,True,False,Home
PRD06162,Smartwatch,LG,LG Health Watch Pro,Electronics,80.22,65.85,Yes,4.1,Slow delivery,57b52ffd-5c9d-4d3b-8bc9-64309467cc0c,50,Female,Adamton,2023-04-24,Cash on Delivery,Yes,Fitbit,Charge 6,60,3.6,Yes,10,Battery drains fast,True,True,Electronics
PRD19307,Laptop,Sony,Sony Lightbook 13,Electronics,460.94,460.94,No,4.1,Satisfied customer,03d03431-9921-45b3-ad55-7e00e5191637,21,Male,West Jeffreyview,2023-02-12,Cash on Delivery,No,Asus,VivoBook 15,500,4.2,Yes,25,Usability issue,True,True,Electronics
PRD48552,Smartphone,Samsung,Galaxy S23 Ultra,Electronics,525.16,525.16,No,3.8,Heating problem,22d8fe0d-03c5-4b73-93d3-512a7b0df6d8,50,Female,Rachelland,2022-11-09,Cash on Delivery,No,Google,Pixel 7 Pro,70,4.0,No,20,Damaged item,False,True,Electronics
PRD39954,Jacket,Levi's,Type III Sherpa Trucker,Clothing,575.66,575.66,No,4.4,Slow delivery,b472128e-ad79-431c-b235-2c490001210b,18,Female,West Jennifer,2024-08-22,Credit Card,Yes,The North Face,Resolve Jacket,50,3.9,No,10,Damaged item,False,True,Clothing
PRD19076,Jeans,Puma,Puma Straight Fit Jeans,Electronics,287.52,287.52,No,3.9,Low quality,f9855fd3-39d5-4b47-8651-386dca47ec26,44,Female,West Julieport,2025-05-26,Credit Card,No,Wrangler,Greensboro,70,4.2,Yes,10,Packaging issue,True,False,Clothing
PRD38820,Face Cream,Sephora,Sephora All Day Hydrator,Electronics,71.54,71.54,No,4.2,Heating problem,90dcc14f-4dd1-4e07-a92d-fbadb47f106f,18,Male,Kimberlyfurt,2024-08-08,Debit Card,Yes,Lakme,Peach Milk,60,4.4,No,10,Battery drains fast,True,False,Beauty
PRD36919,Jacket,Adidas,Essentials Down Jacket,Clothing,434.32,434.32,No,4.6,Packaging issue,e33ea971-9208-46a5-9547-0df4ebe5c4b2,34,Male,Greerton,2024-08-02,Cash on Delivery,Yes,The North Face,ThermoBall,70,3.7,Yes,42,Heating problem,True,True,Clothing
PRD19483,Smartphone,Ge,iPhone SE (3rd gen),Electronics,332.29,257.28,Yes,4.6,Value for money (positive),efce4ae5-7a60-49d7-ad71-fa9dd4442eb2,33,Female,Hesterstad,2024-02-04,Credit Card,No,Huawei,Nova 11,400,4.5,Yes,45,Value for money (positive),True,True,Electronics
PRD39059,T-Shirt,Nike,Nike Legend Tee,Clothing,382.68,382.68,No,3.9,Usability issue,dce5c1e6-5a48-48fc-9cc5-b41d925a4690,56,Male,Mollyside,2025-02-23,Cash on Delivery,No,Puma,Essentials Tee,70,3.8,No,20,Low quality,True,True,Clothing
PRD22157,T-Shirt,Calvin Klein,Graphic Set-In Neck Tee,Beauty,164.12,147.19,Yes,3.6,Damaged item,c66af793-ce85-4522-a702-42cae78b38be,50,Female,Michaelburgh,2025-02-11,Debit Card,Yes,Under Armour,Iso-Chill Tee,70,3.6,Yes,30,Satisfied customer,False,False,Clothing
PRD37812,Shampoo,Sephora,Sephora Daily Smooth Shampoo,Beauty,474.98,422.02,Yes,4.0,Usability issue,a52ac7b5-13f4-4bf9-aecc-c60b498e5905,23,Female,Morrisshire,2023-02-19,Debit Card,No,L'Oreal,Dream Lengths,60,3.6,Yes,20,Satisfied customer,True,True,Beauty
PRD12291,Lamp,LG,Hue White Ambiance Bulb,Electronics,184.36,184.36,No,3.2,Packaging issue,fe97d172-ff43-4734-9cc2-7240e05b58b8,34,Female,Josephtown,2025-02-05,Credit Card,No,Xiaomi,Mi Smart Lamp,60,4.4,No,30,Satisfied customer,False,False,Electronics
PRD03832,Cookware,LG,Non-Stick Cookware Set,Electronics,334.7,334.7,No,4.5,Satisfied customer,869086a0-33c3-4498-bc59-dca304f43d47,37,Female,New Saramouth,2022-09-21,Credit Card,No,Hawkins,Futura,50,3.5,Yes,20,Low quality,True,False,Electronics
PRD11495,Face Cream,Ge,Hydra Genius,Clothing,248.54,248.54,No,3.5,Durable product,b022794e-4a1f-4377-9551-35e3cac68e0b,19,Female,Cathyton,2025-08-25,Credit Card,Yes,Nivea,Soft,60,3.8,No,10,Durable product,True,False,Beauty
PRD38208,Lamp,Adidas,RANARP Work Lamp,Clothing,206.96,206.96,No,3.5,Low quality,31fed78f-74d2-4980-aa38-3d5ec6b7db58,41,Male,North Savannahmouth,2024-04-20,Cash on Delivery,Yes,Mi,Bedside Lamp 2,70,4.0,No,30,Damaged item,True,False,Clothing
PRD16656,Smartphone,Xiaomi,Xperia 10 V,Electronics,391.89,349.47,Yes,4.1,Low quality,afad030b-34ae-4d6b-aa28-a47eaf98b84d,36,Female,West Justin,2024-02-05,Credit Card,Yes,Google,Pixel 6a,500,3.7,Yes,30,Heating problem,False,True,Electronics
PRD25831,Cookware,LG,Daily Collection Kettle,Electronics,107.88,107.88,No,3.2,Usability issue,a5e74e28-1f3e-4d31-9216-2058baf93580,46,Male,South Justin,2022-11-04,Cash on Delivery,No,Tefal,Ingenio Set,50,3.4,Yes,30,Slow delivery,False,False,Electronics
PRD21504,Dress,Puma,Puma Classics Dress,Electronics,160.6,116.71,Yes,4.1,Battery drains fast,8d670f9d-aeeb-4348-b74e-df280ed12463,46,Female,West Patricia,2023-06-24,Credit Card,Yes,Adidas,3-Stripes Dress,50,4.0,Yes,30,Battery drains fast,True,False,Clothing
PRD46861,Headphones,Samsung,Galaxy Buds2 Pro,Electronics,573.55,573.55,No,4.3,Low quality,5ea76dd0-2025-4ca0-8217-ead03f1d354a,57,Male,West William,2025-01-19,Debit Card,No,Bose,Sport Earbuds,70,4.3,No,10,Damaged item,False,True,Electronics
PRD02147,Headphones,Xiaomi,Galaxy Buds2 Pro,Electronics,77.48,62.54,Yes,4.5,Low quality,576f58d3-455d-4402-af18-4b29d3b14e0a,47,Male,Lake Elizabethshire,2022-09-04,Cash on Delivery,No,Sony,WF-1000XM4,70,4.2,No,10,Battery drains fast,False,True,Electronics
PRD45190,Face Cream,L'Oreal,Revitalift Day Cream,Beauty,468.79,468.79,No,4.3,Durable product,55a8790c-9538-43bb-b86c-0649b0dc9854,60,Female,Christianmouth,2024-02-06,Debit Card,No,Nivea,Q10 Power,60,4.3,Yes,10,Durable product,False,True,Beauty
PRD27708,Dress,Adidas,Adidas Originals 3-Stripes Dress,Electronics,109.39,102.24,Yes,3.8,Low quality,ba7fc422-6af5-4ca1-a551-b025ddff56d7,60,Male,Port Brian,2024-12-24,Credit Card,No,Zara,Printed Midi Dress,70,3.0,Yes,40,Value for money (positive),True,False,Clothing
PRD29633,Smartphone,Apple,iPhone 13,Electronics,334.49,274.46,Yes,4.7,Durable product,bb8d5259-b7bf-4493-88ba-52f9dc120511,27,Female,Joelville,2024-08-25,Credit Card,Yes,Samsung,Galaxy A54,400,4.1,Yes,40,Heating problem,False,True,Electronics
PRD08146,Face Cream,Nivea,Nivea Creme,Beauty,137.41,104.95,Yes,4.2,Damaged item,97508cad-4088-467a-8ca9-9a3ce6eece18,45,Female,Ruthfort,2024-11-21,Credit Card,No,Olay,Regenerist,70,3.7,Yes,20,Damaged item,True,True,Beauty
PRD36291,Headphones,Ge,AirPods Pro (2nd gen),Electronics,288.0,230.01,Yes,4.3,Battery drains fast,91182651-c672-47eb-8cb3-ec3294e2d7d5,21,Male,Port Shannonton,2025-03-01,Credit Card,No,Bose,QuietComfort 45,350,4.1,Yes,45,Low quality,True,True,Electronics
PRD05346,Cookware,LG,SENSUELL Frying Pan,Electronics,282.01,282.01,No,3.1,Value for money (positive),2d56fd90-8b4b-4fb1-878d-0279c41b9351,27,Female,Kimberlytown,2023-05-30,Credit Card,No,Philips,Viva Airfryer,50,3.6,No,20,Slow delivery,False,False,Electronics
PRD05166,Dress,Levi's,Levi's Utility Dress,Clothing,402.64,291.34,Yes,3.0,Durable product,120169de-c1c2-4d41-8e7f-cd8a6c8d0f2b,25,Male,Port Kyle,2023-11-20,Debit Card,Yes,H&M,Linen-Blend Dress,60,3.1,No,30,Damaged item,True,True,Clothing
PRD01676,Dress,Levi's,Levi's Denim Dress,Electronics,536.07,536.07,No,3.5,Satisfied customer,28f87c07-2db9-4b9d-99bc-b3648cbb0d89,55,Female,Jenniferside,2022-12-03,Cash on Delivery,No,Mango,Wrap Midi Dress,60,3.7,Yes,10,Usability issue,True,False,Clothing
PRD31690,Headphones,Apple,AirPods Max,Electronics,245.5,245.5,No,4.2,Usability issue,3f4fa04d-7ae1-4aec-a796-373907d282de,27,Male,South Stephenhaven,2025-04-17,Debit Card,Yes,Philips,SHP9500,280,3.4,Yes,40,Damaged item,False,True,Electronics
PRD18394,Dress,Puma,Puma Classics Dress,Electronics,275.68,250.92,Yes,3.7,Heating problem,87037203-6828-4554-8e39-b988401a7d2c,23,Male,Chelseyview,2024-08-11,Debit Card,Yes,Mango,Ruffled Dress,50,3.6,No,30,Usability issue,True,False,Clothing
PRD02586,Shampoo,Sephora,Sephora Moisture Repair Shampoo,Clothing,200.48,200.48,No,3.4,Usability issue,3e2cdeb8-4d9c-46c0-a76d-873bbda55b80,33,Female,Jasonmouth,2023-11-12,Credit Card,Yes,L'Oreal,Dream Lengths,50,3.7,No,20,Packaging issue,True,False,Beauty
PRD35764,Dress,Adidas,Adidas Originals 3-Stripes Dress,Electronics,381.74,381.74,No,4.3,Usability issue,1b50c287-d81d-43a7-b773-934d3f39e2a1,25,Male,Port Jenna,2022-11-08,Debit Card,No,Zara,Satin Slip Dress,70,3.6,Yes,40,Packaging issue,True,False,Clothing
PRD13836,Lipstick,Dove,Color Riche Matte,Beauty,496.53,362.88,Yes,4.5,Satisfied customer,39abf537-010d-424c-9894-55a91b1662a5,46,Female,Paulport,2025-01-02,Debit Card,Yes,Revlon,Ultra HD Matte,60,3.9,No,20,Slow delivery,False,False,Beauty
PRD30768,Dress,Puma,Puma Classics Dress,Electronics,28.05,26.55,Yes,4.4,Packaging issue,d20ebe83-22d0-490c-a099-7c68b81f02eb,59,Female,South Stephanieside,2024-04-24,Cash on Delivery,No,Nike,Sportswear Dress,70,3.6,No,30,Battery drains fast,True,False,Clothing
PRD07129,Smartphone,Samsung,Galaxy Z Flip5,Clothing,474.57,474.57,No,4.4,Durable product,15310d51-285c-4aaf-aa66-3e768dc839bb,56,Male,North Danielborough,2025-06-10,Credit Card,Yes,Google,Pixel 7 Pro,60,3.3,No,10,Durable product,False,False,Electronics
PRD23251,Lamp,Whirlpool,Whirlpool LED Bulb 9W,Electronics,473.29,364.53,Yes,3.2,Packaging issue,da0344b7-5054-4baa-b886-fb2dd4789c6c,41,Female,West James,2023-03-19,Debit Card,No,Ikea,HEKTAR,60,3.7,No,20,Value for money (positive),True,False,Electronics
PRD23886,Headphones,Nokia,Galaxy Buds2 Pro,Electronics,372.38,332.84,Yes,3.9,Durable product,47e5c036-235b-4ce3-813b-b4b9a5aee296,48,Male,Ramirezville,2022-11-16,Cash on Delivery,Yes,Apple,AirPods Max,50,3.9,Yes,20,Satisfied customer,False,True,Electronics
PRD40094,Sofa Cover,LG,EKTORP Sofa Cover,Electronics,377.65,316.82,Yes,3.5,Durable product,136f0cbd-3c77-4c3c-884b-b7c4107b5b9f,56,Female,Brownborough,2024-02-17,Debit Card,Yes,Wayfair Basics,Stretch Sofa Protector,70,3.1,Yes,30,Durable product,True,False,Home
PRD12083,Jeans,H&M,721 High Rise Skinny,Electronics,463.08,463.08,No,4.0,Satisfied customer,29284379-60f7-40b4-99e7-c98cf2a24f5b,53,Female,West Joshuastad,2024-12-27,Credit Card,Yes,Lee,Rider,60,3.2,Yes,20,Satisfied customer,False,False,Clothing
PRD05730,T-Shirt,Levi's,Better Cotton Tee,Clothing,276.44,257.18,Yes,3.5,Usability issue,cf7d70b0-a3a5-45d1-9396-13a7f7e68006,24,Female,Bradleyhaven,2022-11-04,Debit Card,Yes,Nike,Pro Dri-FIT,60,4.3,No,30,Low quality,False,True,Clothing
PRD49262,Perfume,Sephora,Sephora Eau de Parfum Classic,Beauty,92.53,92.53,No,4.4,Damaged item,bc597da5-5cf4-4011-aafc-09df6db4a654,36,Male,East Jeremyshire,2024-11-11,Credit Card,Yes,MarketBrand,Perfume Pro Series,70,3.6,Yes,30,Usability issue,True,True,Beauty
PRD32608,Sofa Cover,Whirlpool,Whirlpool Premium Sofa Protector,Electronics,437.15,437.15,No,3.6,Low quality,dd6667a3-8626-409d-b4ac-e4e35a3e242a,46,Female,Jillport,2023-01-17,Credit Card,Yes,Home Centre,Elastic Fit Cover,60,3.0,Yes,20,Satisfied customer,True,False,Home
PRD01035,Laptop,LG,LG Gram SuperSlim,Electronics,450.66,318.6,Yes,4.0,Damaged item,2119326d-cb4d-4ce8-96ae-332429de86e5,28,Female,Patriciamouth,2025-01-30,Debit Card,Yes,Lenovo,ThinkPad X1,50,4.7,Yes,20,Damaged item,True,True,Electronics
PRD45287,Curtains,Whirlpool,Whirlpool Sheer Curtain Pair,Electronics,143.32,131.99,Yes,3.7,Battery drains fast,4fec67f1-00cf-45ca-9895-c3c7e386e9a6,48,Male,New Daniel,2023-12-13,Debit Card,No,Pottery Barn,Velvet Curtain,60,3.7,Yes,30,Damaged item,True,True,Electronics
PRD29065,Perfume,L'Oreal,L'Oreal Eau de Parfum Classic,Beauty,139.11,139.11,No,3.6,Slow delivery,2d055859-41ff-47ba-9e72-1817be011515,46,Male,West Dominiquemouth,2023-03-23,Debit Card,No,MarketBrand,Perfume Pro Series,60,3.6,No,30,Usability issue,True,True,Beauty
PRD19422,Headphones,Oppo,Galaxy Buds2 Pro,Electronics,241.14,241.14,No,4.4,Heating problem,4a3e3830-3e35-482e-8060-8e2ac615981b,26,Female,East Ericside,2022-12-30,Credit Card,Yes,Sennheiser,Momentum 4,70,3.9,Yes,10,Damaged item,False,True,Electronics
PRD23944,Jeans,Nike,Nike Denim Slim,Electronics,413.2,318.48,Yes,4.4,Battery drains fast,fe6c0552-8c40-4676-a95c-fe7335d616a3,55,Male,Whitefurt,2024-11-06,Debit Card,No,Lee,Rider,60,3.8,Yes,20,Satisfied customer,True,False,Clothing
PRD30571,T-Shirt,Adidas,Essentials 3-Stripes Tee,Clothing,448.5,404.95,Yes,3.7,Usability issue,d37849a1-b57e-4197-8e8b-5364d50a174f,45,Female,Robertton,2024-09-12,Credit Card,Yes,Reebok,Workout Ready Tee,80,3.9,Yes,45,Usability issue,False,True,Clothing
PRD24192,Jeans,Puma,Puma Straight Fit Jeans,Electronics,147.19,147.19,No,3.9,Satisfied customer,aa8b2c97-6677-4024-8c58-774ad471aeb6,49,Male,Erinfurt,2023-08-09,Debit Card,Yes,Levi's,511 Slim,50,4.1,Yes,20,Value for money (positive),True,False,Clothing
PRD00757,Lipstick,Dove,Dove Matte Longwear Lipstick,Beauty,301.93,254.96,Yes,3.5,Slow delivery,10d82a6a-3ae7-47ae-860e-6baf32fe59c5,38,Female,New Jeff,2024-03-20,Debit Card,No,Sephora,Cream Lip Stain,130,3.7,Yes,30,Durable product,True,False,Beauty
PRD27670,Lipstick,Dove,Color Riche Matte,Beauty,156.01,156.01,No,3.4,Low quality,6d6960e9-584c-4f2a-9195-f9907134a77f,36,Male,Jamesfort,2025-02-21,Debit Card,No,Maybelline,SuperStay Matte Ink,50,3.4,No,10,Packaging issue,False,False,Beauty
PRD05554,Curtains,Pottery Barn,MAJGULL Blackout,Electronics,33.85,33.85,No,3.3,Heating problem,1fdd02cb-3985-4944-9503-9e517974a933,55,Male,North Lauren,2024-08-06,Debit Card,No,Dunelm,Crushed Velvet,60,3.8,Yes,20,Low quality,False,True,Electronics
PRD33457,Jacket,Adidas,Essentials Padded Jacket,Clothing,13.52,13.52,No,4.0,Low quality,c25d054a-bc25-476f-bf3c-e5e08db9c998,36,Female,East Mitchell,2022-11-16,Cash on Delivery,Yes,Levi's,Trucker Jacket,60,3.9,Yes,30,Satisfied customer,True,True,Clothing
PRD41064,Perfume,Nivea,Fresh Natural Deodorant,Beauty,451.97,451.97,No,3.9,Battery drains fast,e45efc45-8d98-4e09-96d8-17bc4975d36c,42,Male,Marissaville,2023-08-20,Credit Card,Yes,MarketBrand,Perfume Pro Series,50,3.7,Yes,20,Battery drains fast,False,True,Beauty
PRD18338,Dress,Levi's,Levi's Denim Dress,Electronics,255.04,222.01,Yes,3.1,Usability issue,f4293c41-f013-45bc-b8c2-dacacdde94d7,19,Male,Onealmouth,2024-11-29,Cash on Delivery,No,H&M,Smocked Dress,60,3.5,No,10,Value for money (positive),True,False,Clothing
PRD20136,Sofa Cover,Philips,Philips Premium Sofa Protector,Electronics,201.79,201.79,No,3.9,Satisfied customer,6acd4284-a06f-4785-a714-50c4abae91dd,18,Female,South Dan,2024-04-26,Cash on Delivery,No,Ikea,EKTORP Cover,50,3.5,Yes,30,Slow delivery,True,False,Home
PRD30129,Lipstick,Dove,Color Riche Shine,Beauty,327.45,284.87,Yes,4.4,Satisfied customer,c131cdc1-dc82-4d90-9f6b-5aa6cad51710,40,Female,New Andrewville,2024-11-17,Debit Card,No,MAC,Powder Kiss,70,4.0,Yes,10,Low quality,False,False,Beauty
PRD38904,Jeans,Puma,Puma Slim Fit Jeans,Electronics,277.49,277.49,No,3.7,Slow delivery,ec79e90c-9315-46a4-8723-1b5c08654d6a,46,Male,Port Amyside,2023-02-22,Credit Card,No,Diesel,TEPPHAR,60,4.0,Yes,30,Heating problem,True,False,Clothing
PRD14130,Smartphone,Samsung,Galaxy S23 Ultra,Electronics,92.84,72.1,Yes,4.3,Slow delivery,611c3281-d52c-4a34-acb1-022647243314,56,Male,Lake Jennifer,2023-05-08,Credit Card,No,Google,Pixel 7 Pro,60,4.2,Yes,20,Usability issue,False,True,Electronics
PRD06690,Curtains,IKEA,VIDGA Panel Curtains,Electronics,116.48,101.57,Yes,3.8,Satisfied customer,6fa3695a-9696-45f1-b55a-65dc7e092788,39,Female,South Wendyfort,2024-11-17,Cash on Delivery,Yes,Home Centre,Sheer Panel Pair,50,3.6,No,10,Damaged item,True,True,Electronics
PRD00812,Shampoo,Nivea,Anti-Dandruff Power,Beauty,90.2,90.2,No,3.7,Slow delivery,6ab14b4f-577f-496e-aa02-0db4d458f718,42,Male,West Devin,2024-04-30,Debit Card,No,Sunsilk,Black Shine,70,3.5,No,10,Durable product,False,True,Beauty
PRD28625,Jacket,Levi's,Type III Sherpa Trucker,Clothing,167.13,167.13,No,4.4,Low quality,027266a4-7343-4819-a4a0-619313645602,49,Female,South Brianmouth,2024-08-23,Debit Card,No,The North Face,ThermoBall,60,3.8,No,20,Slow delivery,False,True,Clothing
PRD27746,Jeans,Puma,Puma Slim Fit Jeans,Electronics,410.57,327.94,Yes,4.4,Packaging issue,e6d14835-fdd9-499c-8b1f-d326f65bc214,34,Male,Andersonfort,2024-12-23,Credit Card,No,Levi's,501 Original,50,3.4,Yes,10,Durable product,True,False,Clothing
PRD23714,Lamp,Whirlpool,Whirlpool LED Bulb 9W,Electronics,20.39,16.09,Yes,3.6,Packaging issue,9c4739b4-2b2e-483a-bd15-c4c449078763,23,Male,Grimesberg,2025-01-21,Credit Card,Yes,Xiaomi,Mi LED Desk Lamp 1S,50,3.8,Yes,30,Durable product,True,False,Electronics
PRD13798,Lamp,Adidas,FADO Table Lamp,Clothing,243.53,191.19,Yes,3.8,Packaging issue,964f431c-e650-4d7e-a662-1c0f079e815e,59,Female,Vincentmouth,2023-02-06,Debit Card,Yes,Panasonic,LED 9W Bulb,50,4.7,No,10,Damaged item,True,False,Clothing
PRD33257,Smartwatch,LG,LG Health Watch Pro,Electronics,303.71,214.49,Yes,4.6,Usability issue,f16c56be-faeb-4b75-8a10-156ef4990de6,51,Female,North Peterbury,2023-05-09,Cash on Delivery,No,Amazfit,Bip 3 Pro,60,4.2,No,30,Packaging issue,True,True,Electronics
PRD44137,Smartwatch,LG,LG Active Watch 2,Electronics,295.9,295.9,No,4.4,Heating problem,c142924a-8f5e-47e7-982f-df4b4543c5b7,49,Male,Samanthaton,2024-04-27,Credit Card,No,Amazfit,GTR 4,50,3.8,Yes,30,Satisfied customer,True,True,Electronics
PRD36326,Headphones,LG,LG TONE Free T90,Clothing,585.66,466.18,Yes,3.9,Damaged item,16a4d42a-3898-4e53-8e43-0be75ae7826a,51,Female,South Daniel,2023-09-05,Credit Card,Yes,Sony,WF-1000XM4,60,4.2,No,20,Durable product,True,False,Electronics
PRD48422,Curtains,Panasonic,Panasonic Blackout Curtain Set,Electronics,566.87,474.12,Yes,4.1,Durable product,2fcd8795-2b0f-427a-bb30-981d37401409,27,Male,Wiseland,2023-07-20,Cash on Delivery,Yes,Ikea,MAJGULL,50,3.0,Yes,10,Satisfied customer,True,True,Electronics
PRD02631,Sofa Cover,LG,EKTORP Sofa Cover,Electronics,59.18,59.18,No,3.5,Durable product,4b771973-a60a-4aee-a90a-e2de1eec17a8,48,Female,Youngville,2023-09-20,Cash on Delivery,Yes,Home Centre,Elastic Fit Cover,60,3.3,Yes,20,Satisfied customer,True,False,Home
PRD18015,Lipstick,Sephora,Sephora Rouge Satin,Beauty,23.95,19.14,Yes,3.6,Battery drains fast,e292c875-3883-4012-a2eb-d81cd841c8f7,19,Male,North Jeremyville,2025-04-29,Cash on Delivery,Yes,Revlon,Super Lustrous,50,3.5,Yes,10,Heating problem,True,False,Beauty
PRD24532,Dress,Puma,Puma Classics Dress,Electronics,430.96,322.12,Yes,3.7,Slow delivery,37be0af2-f7be-4db8-a029-bc55a3c9a455,39,Male,Kristinshire,2024-11-08,Credit Card,No,Mango,Wrap Midi Dress,50,3.8,No,20,Slow delivery,True,False,Clothing
PRD01619,Cookware,Whirlpool,Whirlpool Non-Stick Set,Electronics,122.84,109.13,Yes,3.8,Usability issue,cdd4e469-ca88-4ea7-8395-ab1cdaf05ebe,51,Female,South Davidstad,2025-06-18,Cash on Delivery,Yes,Prestige,Clip-On Set,70,3.1,No,30,Low quality,True,False,Electronics
PRD16172,Lamp,LG,FADO Table Lamp,Electronics,283.01,209.19,Yes,3.8,Low quality,b8a051dc-ee0b-43dd-a65c-4ab3b088c41c,56,Female,East Meghan,2022-09-29,Cash on Delivery,Yes,Xiaomi,Mi LED Desk Lamp 1S,70,4.5,No,10,Damaged item,True,False,Electronics
PRD08490,Headphones,LG,LG TONE Free T90,Clothing,99.07,91.54,Yes,4.1,Battery drains fast,3883e6cf-9989-4092-9fb8-a704c7cf1243,34,Male,Charlesburgh,2023-04-24,Cash on Delivery,Yes,Philips,PH805,60,3.9,Yes,10,Satisfied customer,True,False,Electronics
PRD16339,Dress,Nike,Nike Tech Fleece Dress,Electronics,509.64,509.64,No,3.5,Heating problem,80cbe2ce-acb5-4dbe-a509-6e1a596ccf96,33,Male,West Danielfurt,2023-11-14,Debit Card,No,H&M,Smocked Dress,50,4.0,No,10,Battery drains fast,True,False,Clothing
PRD48472,Face Cream,Nivea,Nivea Creme,Beauty,164.68,139.73,Yes,4.4,Battery drains fast,e1e22329-e7e6-4bd7-abfd-87721e0311b8,56,Male,Andreastad,2023-06-30,Debit Card,No,Garnier,Bright Complete,60,3.7,Yes,10,Low quality,True,True,Beauty
PRD22751,Smartwatch,Samsung,Galaxy Watch5 Pro,Electronics,138.73,138.73,No,4.4,Satisfied customer,796e0022-9f22-4149-9d94-6e2a674b1f7b,37,Female,Webbside,2023-10-27,Cash on Delivery,No,Apple,Watch Ultra,50,4.0,No,30,Heating problem,False,True,Electronics
PRD07832,Jeans,Nike,501 Original,Electronics,374.81,276.44,Yes,3.3,Packaging issue,45c39d7c-bda8-4956-89ed-8fe04aa5f5e7,38,Male,Port Rose,2025-06-19,Debit Card,Yes,Lee,Daren,60,3.8,No,20,Slow delivery,False,False,Clothing
PRD04223,Smartwatch,Huawei,Wena 3,Electronics,99.09,88.05,Yes,3.9,Satisfied customer,a24b1238-f3a2-4bda-a5e4-5e6e59a59bad,25,Male,Port Carrie,2023-06-03,Cash on Delivery,No,Garmin,Venu 2,450,3.1,Yes,25,Packaging issue,False,True,Electronics
PRD18857,Smartphone,Apple,iPhone 13,Electronics,71.3,71.3,No,4.1,Satisfied customer,cf2cf107-7673-4a96-9779-b7fe3a15ae52,42,Female,Lake Stephanie,2022-11-20,Cash on Delivery,No,Google,Pixel 7,350,4.1,No,45,Satisfied customer,False,True,Electronics
PRD10640,Jacket,Levi's,Type III Sherpa Trucker,Clothing,128.18,128.18,No,3.7,Slow delivery,b85f9031-9fe7-481e-a3cf-e5c63755d971,37,Male,Brownburgh,2024-04-13,Debit Card,Yes,Puma,Essentials Padded,70,3.7,No,30,Value for money (positive),False,True,Clothing
PRD05763,Jeans,Levi's,511 Slim,Electronics,307.49,307.49,No,3.7,Damaged item,4d1f818a-3950-42a1-bcfc-152ab46ea10c,37,Male,Port Nichole,2024-01-02,Debit Card,No,Diesel,D-STRUKT,70,3.1,Yes,30,Packaging issue,False,False,Clothing
